"fecha_vigencia","precio","provincia","localidad","direccion"
"01/05/2024",1005,"CORDOBA","RIO CUARTO","CASTELLI JUAN JOSE 1520"
"01/05/2024",1005,"CORDOBA","RIO CUARTO","CASTELLI JUAN JOSE 1520"
"01/06/2024",1046,"CORDOBA","RIO CUARTO","CASTELLI JUAN JOSE 1520"
"01/06/2024",1046,"CORDOBA","RIO CUARTO","CASTELLI JUAN JOSE 1520"
"01/07/2024",1077,"CORDOBA","RIO CUARTO","CASTELLI JUAN JOSE 1520"
"01/07/2024",1077,"CORDOBA","RIO CUARTO","CASTELLI JUAN JOSE 1520"
"02/03/2024",923,"CORDOBA","RIO CUARTO","CASTELLI JUAN JOSE 1520"
"02/03/2024",923,"CORDOBA","RIO CUARTO","CASTELLI JUAN JOSE 1520"
"03/01/2024",806,"CORDOBA","RIO CUARTO","CASTELLI JUAN JOSE 1520"
"03/01/2024",806,"CORDOBA","RIO CUARTO","CASTELLI JUAN JOSE 1520"
"08/12/2023",460,"CORDOBA","RIO CUARTO","CASTELLI JUAN JOSE 1520"
"08/12/2023",460,"CORDOBA","RIO CUARTO","CASTELLI JUAN JOSE 1520"
"13/12/2023",639,"CORDOBA","RIO CUARTO","CASTELLI JUAN JOSE 1520"
"13/12/2023",639,"CORDOBA","RIO CUARTO","CASTELLI JUAN JOSE 1520"
"01/02/2024",858,"CORDOBA","RIO CUARTO","FRAY QUIRICO PORRECA Y FCO MUÑIZ s/n"
"01/02/2024",858,"CORDOBA","RIO CUARTO","FRAY QUIRICO PORRECA Y FCO MUÑIZ s/n"
"01/04/2024",966,"CORDOBA","RIO CUARTO","FRAY QUIRICO PORRECA Y FCO MUÑIZ s/n"
"01/04/2024",966,"CORDOBA","RIO CUARTO","FRAY QUIRICO PORRECA Y FCO MUÑIZ s/n"
"01/05/2024",1005,"CORDOBA","RIO CUARTO","FRAY QUIRICO PORRECA Y FCO MUÑIZ s/n"
"01/05/2024",1005,"CORDOBA","RIO CUARTO","FRAY QUIRICO PORRECA Y FCO MUÑIZ s/n"
"01/06/2024",1046,"CORDOBA","RIO CUARTO","FRAY QUIRICO PORRECA Y FCO MUÑIZ s/n"
"01/06/2024",1046,"CORDOBA","RIO CUARTO","FRAY QUIRICO PORRECA Y FCO MUÑIZ s/n"
"01/07/2024",1077,"CORDOBA","RIO CUARTO","FRAY QUIRICO PORRECA Y FCO MUÑIZ s/n"
"01/07/2024",1077,"CORDOBA","RIO CUARTO","FRAY QUIRICO PORRECA Y FCO MUÑIZ s/n"
"02/03/2024",923,"CORDOBA","RIO CUARTO","FRAY QUIRICO PORRECA Y FCO MUÑIZ s/n"
"02/03/2024",923,"CORDOBA","RIO CUARTO","FRAY QUIRICO PORRECA Y FCO MUÑIZ s/n"
"03/01/2024",806,"CORDOBA","RIO CUARTO","FRAY QUIRICO PORRECA Y FCO MUÑIZ s/n"
"03/01/2024",806,"CORDOBA","RIO CUARTO","FRAY QUIRICO PORRECA Y FCO MUÑIZ s/n"
"08/12/2023",460,"CORDOBA","RIO CUARTO","FRAY QUIRICO PORRECA Y FCO MUÑIZ s/n"
"08/12/2023",460,"CORDOBA","RIO CUARTO","FRAY QUIRICO PORRECA Y FCO MUÑIZ s/n"
"13/12/2023",639,"CORDOBA","RIO CUARTO","FRAY QUIRICO PORRECA Y FCO MUÑIZ s/n"
"13/12/2023",639,"CORDOBA","RIO CUARTO","FRAY QUIRICO PORRECA Y FCO MUÑIZ s/n"
"01/02/2024",858,"ENTRE RIOS","LA PICADA","RUTA 12 KM 28"
"01/02/2024",858,"ENTRE RIOS","LA PICADA","RUTA 12 KM 28"
"01/04/2024",966,"ENTRE RIOS","LA PICADA","RUTA 12 KM 28"
"01/04/2024",966,"ENTRE RIOS","LA PICADA","RUTA 12 KM 28"
"01/05/2024",1005,"ENTRE RIOS","LA PICADA","RUTA 12 KM 28"
"01/05/2024",1005,"ENTRE RIOS","LA PICADA","RUTA 12 KM 28"
"01/06/2024",1046,"ENTRE RIOS","LA PICADA","RUTA 12 KM 28"
"01/06/2024",1046,"ENTRE RIOS","LA PICADA","RUTA 12 KM 28"
"01/07/2024",1077,"ENTRE RIOS","LA PICADA","RUTA 12 KM 28"
"01/07/2024",1077,"ENTRE RIOS","LA PICADA","RUTA 12 KM 28"
"02/03/2024",923,"ENTRE RIOS","LA PICADA","RUTA 12 KM 28"
"02/03/2024",923,"ENTRE RIOS","LA PICADA","RUTA 12 KM 28"
"03/01/2024",806,"ENTRE RIOS","LA PICADA","RUTA 12 KM 28"
"03/01/2024",806,"ENTRE RIOS","LA PICADA","RUTA 12 KM 28"
"08/12/2023",462,"ENTRE RIOS","LA PICADA","RUTA 12 KM 28"
"08/12/2023",462,"ENTRE RIOS","LA PICADA","RUTA 12 KM 28"
"13/12/2023",639,"ENTRE RIOS","LA PICADA","RUTA 12 KM 28"
"13/12/2023",639,"ENTRE RIOS","LA PICADA","RUTA 12 KM 28"
"01/02/2024",825,"BUENOS AIRES","ENSENADA","BOSSINGA 530"
"01/02/2024",825,"BUENOS AIRES","ENSENADA","BOSSINGA 530"
"01/04/2024",929,"BUENOS AIRES","ENSENADA","BOSSINGA 530"
"01/04/2024",929,"BUENOS AIRES","ENSENADA","BOSSINGA 530"
"01/05/2024",966,"BUENOS AIRES","ENSENADA","BOSSINGA 530"
"01/05/2024",966,"BUENOS AIRES","ENSENADA","BOSSINGA 530"
"01/06/2024",999,"BUENOS AIRES","ENSENADA","BOSSINGA 530"
"01/06/2024",999,"BUENOS AIRES","ENSENADA","BOSSINGA 530"
"01/07/2024",1029,"BUENOS AIRES","ENSENADA","BOSSINGA 530"
"01/07/2024",1029,"BUENOS AIRES","ENSENADA","BOSSINGA 530"
"02/03/2024",887,"BUENOS AIRES","ENSENADA","BOSSINGA 530"
"02/03/2024",887,"BUENOS AIRES","ENSENADA","BOSSINGA 530"
"03/01/2024",775,"BUENOS AIRES","ENSENADA","BOSSINGA 530"
"03/01/2024",775,"BUENOS AIRES","ENSENADA","BOSSINGA 530"
"08/12/2023",454,"BUENOS AIRES","ENSENADA","BOSSINGA 530"
"08/12/2023",454,"BUENOS AIRES","ENSENADA","BOSSINGA 530"
"13/12/2023",623,"BUENOS AIRES","ENSENADA","BOSSINGA 530"
"13/12/2023",623,"BUENOS AIRES","ENSENADA","BOSSINGA 530"
"01/02/2024",871,"BUENOS AIRES","AZUL","AV MITRE 751"
"01/02/2024",871,"BUENOS AIRES","AZUL","AV MITRE 751"
"01/04/2024",981,"BUENOS AIRES","AZUL","AV MITRE 751"
"01/04/2024",981,"BUENOS AIRES","AZUL","AV MITRE 751"
"01/05/2024",1020,"BUENOS AIRES","AZUL","AV MITRE 751"
"01/05/2024",1020,"BUENOS AIRES","AZUL","AV MITRE 751"
"01/06/2024",1061,"BUENOS AIRES","AZUL","AV MITRE 751"
"01/06/2024",1061,"BUENOS AIRES","AZUL","AV MITRE 751"
"01/07/2024",1093,"BUENOS AIRES","AZUL","AV MITRE 751"
"01/07/2024",1093,"BUENOS AIRES","AZUL","AV MITRE 751"
"02/03/2024",937,"BUENOS AIRES","AZUL","AV MITRE 751"
"02/03/2024",937,"BUENOS AIRES","AZUL","AV MITRE 751"
"03/01/2024",818,"BUENOS AIRES","AZUL","AV MITRE 751"
"03/01/2024",818,"BUENOS AIRES","AZUL","AV MITRE 751"
"08/12/2023",475,"BUENOS AIRES","AZUL","AV MITRE 751"
"08/12/2023",475,"BUENOS AIRES","AZUL","AV MITRE 751"
"13/12/2023",649,"BUENOS AIRES","AZUL","AV MITRE 751"
"13/12/2023",649,"BUENOS AIRES","AZUL","AV MITRE 751"
"01/02/2024",871,"BUENOS AIRES","AZUL","YRIGOYEN 399"
"01/02/2024",871,"BUENOS AIRES","AZUL","YRIGOYEN 399"
"01/04/2024",981,"BUENOS AIRES","AZUL","YRIGOYEN 399"
"01/04/2024",981,"BUENOS AIRES","AZUL","YRIGOYEN 399"
"01/05/2024",1020,"BUENOS AIRES","AZUL","YRIGOYEN 399"
"01/05/2024",1020,"BUENOS AIRES","AZUL","YRIGOYEN 399"
"01/06/2024",1061,"BUENOS AIRES","AZUL","YRIGOYEN 399"
"01/06/2024",1061,"BUENOS AIRES","AZUL","YRIGOYEN 399"
"01/07/2024",1093,"BUENOS AIRES","AZUL","YRIGOYEN 399"
"01/07/2024",1093,"BUENOS AIRES","AZUL","YRIGOYEN 399"
"02/03/2024",937,"BUENOS AIRES","AZUL","YRIGOYEN 399"
"02/03/2024",937,"BUENOS AIRES","AZUL","YRIGOYEN 399"
"03/01/2024",818,"BUENOS AIRES","AZUL","YRIGOYEN 399"
"03/01/2024",818,"BUENOS AIRES","AZUL","YRIGOYEN 399"
"08/12/2023",475,"BUENOS AIRES","AZUL","YRIGOYEN 399"
"08/12/2023",475,"BUENOS AIRES","AZUL","YRIGOYEN 399"
"13/12/2023",649,"BUENOS AIRES","AZUL","YRIGOYEN 399"
"13/12/2023",649,"BUENOS AIRES","AZUL","YRIGOYEN 399"
"01/02/2024",858,"CORDOBA","ARROYITO","AVDA. FULVIO PAGANI 789"
"01/02/2024",858,"CORDOBA","ARROYITO","AVDA. FULVIO PAGANI 789"
"01/03/2024",829,"CORDOBA","ARROYITO","AVDA. FULVIO PAGANI 789"
"01/03/2024",829,"CORDOBA","ARROYITO","AVDA. FULVIO PAGANI 789"
"01/06/2024",1019,"CORDOBA","ARROYITO","AVDA. FULVIO PAGANI 789"
"01/06/2024",1019,"CORDOBA","ARROYITO","AVDA. FULVIO PAGANI 789"
"01/07/2024",1039,"CORDOBA","ARROYITO","AVDA. FULVIO PAGANI 789"
"01/07/2024",1039,"CORDOBA","ARROYITO","AVDA. FULVIO PAGANI 789"
"02/03/2024",890,"CORDOBA","ARROYITO","AVDA. FULVIO PAGANI 789"
"02/03/2024",890,"CORDOBA","ARROYITO","AVDA. FULVIO PAGANI 789"
"02/05/2024",998,"CORDOBA","ARROYITO","AVDA. FULVIO PAGANI 789"
"02/05/2024",998,"CORDOBA","ARROYITO","AVDA. FULVIO PAGANI 789"
"03/01/2024",869,"CORDOBA","ARROYITO","AVDA. FULVIO PAGANI 789"
"03/01/2024",869,"CORDOBA","ARROYITO","AVDA. FULVIO PAGANI 789"
"03/04/2024",949,"CORDOBA","ARROYITO","AVDA. FULVIO PAGANI 789"
"03/04/2024",949,"CORDOBA","ARROYITO","AVDA. FULVIO PAGANI 789"
"04/05/2024",976,"CORDOBA","ARROYITO","AVDA. FULVIO PAGANI 789"
"04/05/2024",976,"CORDOBA","ARROYITO","AVDA. FULVIO PAGANI 789"
"08/12/2023",510,"CORDOBA","ARROYITO","AVDA. FULVIO PAGANI 789"
"08/12/2023",510,"CORDOBA","ARROYITO","AVDA. FULVIO PAGANI 789"
"11/01/2024",809,"CORDOBA","ARROYITO","AVDA. FULVIO PAGANI 789"
"11/01/2024",809,"CORDOBA","ARROYITO","AVDA. FULVIO PAGANI 789"
"13/12/2023",669,"CORDOBA","ARROYITO","AVDA. FULVIO PAGANI 789"
"13/12/2023",699,"CORDOBA","ARROYITO","AVDA. FULVIO PAGANI 789"
"14/12/2023",669,"CORDOBA","ARROYITO","AVDA. FULVIO PAGANI 789"
"01/02/2024",828,"BUENOS AIRES","SARANDI","crisologo larralde 2701"
"01/02/2024",828,"BUENOS AIRES","SARANDI","crisologo larralde 2701"
"01/04/2024",933,"BUENOS AIRES","SARANDI","crisologo larralde 2701"
"01/04/2024",933,"BUENOS AIRES","SARANDI","crisologo larralde 2701"
"01/05/2024",970,"BUENOS AIRES","SARANDI","crisologo larralde 2701"
"01/05/2024",970,"BUENOS AIRES","SARANDI","crisologo larralde 2701"
"01/06/2024",1021,"BUENOS AIRES","SARANDI","crisologo larralde 2701"
"01/06/2024",1021,"BUENOS AIRES","SARANDI","crisologo larralde 2701"
"01/07/2024",1053,"BUENOS AIRES","SARANDI","crisologo larralde 2701"
"01/07/2024",1053,"BUENOS AIRES","SARANDI","crisologo larralde 2701"
"02/03/2024",891,"BUENOS AIRES","SARANDI","crisologo larralde 2701"
"02/03/2024",891,"BUENOS AIRES","SARANDI","crisologo larralde 2701"
"03/01/2024",778,"BUENOS AIRES","SARANDI","crisologo larralde 2701"
"03/01/2024",778,"BUENOS AIRES","SARANDI","crisologo larralde 2701"
"03/05/2024",971,"BUENOS AIRES","SARANDI","crisologo larralde 2701"
"03/05/2024",971,"BUENOS AIRES","SARANDI","crisologo larralde 2701"
"04/06/2024",1022,"BUENOS AIRES","SARANDI","crisologo larralde 2701"
"04/06/2024",1022,"BUENOS AIRES","SARANDI","crisologo larralde 2701"
"08/12/2023",444,"BUENOS AIRES","SARANDI","crisologo larralde 2701"
"08/12/2023",444,"BUENOS AIRES","SARANDI","crisologo larralde 2701"
"10/05/2024",981,"BUENOS AIRES","SARANDI","crisologo larralde 2701"
"10/05/2024",981,"BUENOS AIRES","SARANDI","crisologo larralde 2701"
"13/12/2023",611,"BUENOS AIRES","SARANDI","crisologo larralde 2701"
"13/12/2023",611,"BUENOS AIRES","SARANDI","crisologo larralde 2701"
"01/02/2024",858,"CORDOBA","VALLE HERMOSO","San Martin 93"
"01/02/2024",858,"CORDOBA","VALLE HERMOSO","San Martin 93"
"01/04/2024",966,"CORDOBA","VALLE HERMOSO","San Martin 93"
"01/04/2024",966,"CORDOBA","VALLE HERMOSO","San Martin 93"
"01/05/2024",1005,"CORDOBA","VALLE HERMOSO","San Martin 93"
"01/05/2024",1005,"CORDOBA","VALLE HERMOSO","San Martin 93"
"01/06/2024",1046,"CORDOBA","VALLE HERMOSO","San Martin 93"
"01/06/2024",1046,"CORDOBA","VALLE HERMOSO","San Martin 93"
"01/07/2024",1077,"CORDOBA","VALLE HERMOSO","San Martin 93"
"01/07/2024",1077,"CORDOBA","VALLE HERMOSO","San Martin 93"
"02/03/2024",923,"CORDOBA","VALLE HERMOSO","San Martin 93"
"02/03/2024",923,"CORDOBA","VALLE HERMOSO","San Martin 93"
"03/01/2024",806,"CORDOBA","VALLE HERMOSO","San Martin 93"
"03/01/2024",806,"CORDOBA","VALLE HERMOSO","San Martin 93"
"08/12/2023",476,"CORDOBA","VALLE HERMOSO","San Martin 93"
"08/12/2023",476,"CORDOBA","VALLE HERMOSO","San Martin 93"
"13/12/2023",639,"CORDOBA","VALLE HERMOSO","San Martin 93"
"13/12/2023",639,"CORDOBA","VALLE HERMOSO","San Martin 93"
"01/02/2024",834,"BUENOS AIRES","ESCOBAR","RUTA 9 KM 49.5 ESQ AV 25 DE MAYO"
"01/02/2024",834,"BUENOS AIRES","ESCOBAR","RUTA 9 KM 49.5 ESQ AV 25 DE MAYO"
"01/04/2024",939,"BUENOS AIRES","ESCOBAR","RUTA 9 KM 49.5 ESQ AV 25 DE MAYO"
"01/04/2024",939,"BUENOS AIRES","ESCOBAR","RUTA 9 KM 49.5 ESQ AV 25 DE MAYO"
"01/05/2024",976,"BUENOS AIRES","ESCOBAR","RUTA 9 KM 49.5 ESQ AV 25 DE MAYO"
"01/05/2024",976,"BUENOS AIRES","ESCOBAR","RUTA 9 KM 49.5 ESQ AV 25 DE MAYO"
"01/06/2024",1015,"BUENOS AIRES","ESCOBAR","RUTA 9 KM 49.5 ESQ AV 25 DE MAYO"
"01/06/2024",1015,"BUENOS AIRES","ESCOBAR","RUTA 9 KM 49.5 ESQ AV 25 DE MAYO"
"01/07/2024",1046,"BUENOS AIRES","ESCOBAR","RUTA 9 KM 49.5 ESQ AV 25 DE MAYO"
"01/07/2024",1046,"BUENOS AIRES","ESCOBAR","RUTA 9 KM 49.5 ESQ AV 25 DE MAYO"
"02/03/2024",897,"BUENOS AIRES","ESCOBAR","RUTA 9 KM 49.5 ESQ AV 25 DE MAYO"
"02/03/2024",897,"BUENOS AIRES","ESCOBAR","RUTA 9 KM 49.5 ESQ AV 25 DE MAYO"
"03/01/2024",783,"BUENOS AIRES","ESCOBAR","RUTA 9 KM 49.5 ESQ AV 25 DE MAYO"
"03/01/2024",783,"BUENOS AIRES","ESCOBAR","RUTA 9 KM 49.5 ESQ AV 25 DE MAYO"
"04/06/2024",1016,"BUENOS AIRES","ESCOBAR","RUTA 9 KM 49.5 ESQ AV 25 DE MAYO"
"04/06/2024",1016,"BUENOS AIRES","ESCOBAR","RUTA 9 KM 49.5 ESQ AV 25 DE MAYO"
"08/12/2023",450,"BUENOS AIRES","ESCOBAR","RUTA 9 KM 49.5 ESQ AV 25 DE MAYO"
"08/12/2023",450,"BUENOS AIRES","ESCOBAR","RUTA 9 KM 49.5 ESQ AV 25 DE MAYO"
"13/12/2023",617,"BUENOS AIRES","ESCOBAR","RUTA 9 KM 49.5 ESQ AV 25 DE MAYO"
"13/12/2023",617,"BUENOS AIRES","ESCOBAR","RUTA 9 KM 49.5 ESQ AV 25 DE MAYO"
"01/02/2024",829,"SANTIAGO DEL ESTERO","LOS TELARES","RUTA 92 Y ACCESO A LOS TELARES"
"01/02/2024",829,"SANTIAGO DEL ESTERO","LOS TELARES","RUTA 92 Y ACCESO A LOS TELARES"
"01/04/2024",934,"SANTIAGO DEL ESTERO","LOS TELARES","RUTA 92 Y ACCESO A LOS TELARES"
"01/04/2024",934,"SANTIAGO DEL ESTERO","LOS TELARES","RUTA 92 Y ACCESO A LOS TELARES"
"01/05/2024",971,"SANTIAGO DEL ESTERO","LOS TELARES","RUTA 92 Y ACCESO A LOS TELARES"
"01/05/2024",971,"SANTIAGO DEL ESTERO","LOS TELARES","RUTA 92 Y ACCESO A LOS TELARES"
"01/06/2024",1010,"SANTIAGO DEL ESTERO","LOS TELARES","RUTA 92 Y ACCESO A LOS TELARES"
"01/06/2024",1010,"SANTIAGO DEL ESTERO","LOS TELARES","RUTA 92 Y ACCESO A LOS TELARES"
"01/07/2024",1040,"SANTIAGO DEL ESTERO","LOS TELARES","RUTA 92 Y ACCESO A LOS TELARES"
"01/07/2024",1040,"SANTIAGO DEL ESTERO","LOS TELARES","RUTA 92 Y ACCESO A LOS TELARES"
"02/03/2024",892,"SANTIAGO DEL ESTERO","LOS TELARES","RUTA 92 Y ACCESO A LOS TELARES"
"02/03/2024",892,"SANTIAGO DEL ESTERO","LOS TELARES","RUTA 92 Y ACCESO A LOS TELARES"
"03/01/2024",779,"SANTIAGO DEL ESTERO","LOS TELARES","RUTA 92 Y ACCESO A LOS TELARES"
"03/01/2024",779,"SANTIAGO DEL ESTERO","LOS TELARES","RUTA 92 Y ACCESO A LOS TELARES"
"08/12/2023",454,"SANTIAGO DEL ESTERO","LOS TELARES","RUTA 92 Y ACCESO A LOS TELARES"
"08/12/2023",454,"SANTIAGO DEL ESTERO","LOS TELARES","RUTA 92 Y ACCESO A LOS TELARES"
"13/12/2023",618,"SANTIAGO DEL ESTERO","LOS TELARES","RUTA 92 Y ACCESO A LOS TELARES"
"13/12/2023",618,"SANTIAGO DEL ESTERO","LOS TELARES","RUTA 92 Y ACCESO A LOS TELARES"
"01/02/2024",858,"SANTA FE","SAN LORENZO","BV. URQUIZA 1940"
"01/02/2024",858,"SANTA FE","SAN LORENZO","BV. URQUIZA 1940"
"01/04/2024",966,"SANTA FE","SAN LORENZO","BV. URQUIZA 1940"
"01/04/2024",966,"SANTA FE","SAN LORENZO","BV. URQUIZA 1940"
"01/05/2024",1005,"SANTA FE","SAN LORENZO","BV. URQUIZA 1940"
"01/05/2024",1005,"SANTA FE","SAN LORENZO","BV. URQUIZA 1940"
"01/06/2024",1046,"SANTA FE","SAN LORENZO","BV. URQUIZA 1940"
"01/06/2024",1046,"SANTA FE","SAN LORENZO","BV. URQUIZA 1940"
"01/07/2024",1077,"SANTA FE","SAN LORENZO","BV. URQUIZA 1940"
"01/07/2024",1077,"SANTA FE","SAN LORENZO","BV. URQUIZA 1940"
"02/03/2024",923,"SANTA FE","SAN LORENZO","BV. URQUIZA 1940"
"02/03/2024",923,"SANTA FE","SAN LORENZO","BV. URQUIZA 1940"
"03/01/2024",806,"SANTA FE","SAN LORENZO","BV. URQUIZA 1940"
"03/01/2024",806,"SANTA FE","SAN LORENZO","BV. URQUIZA 1940"
"08/12/2023",465,"SANTA FE","SAN LORENZO","BV. URQUIZA 1940"
"08/12/2023",465,"SANTA FE","SAN LORENZO","BV. URQUIZA 1940"
"13/12/2023",639,"SANTA FE","SAN LORENZO","BV. URQUIZA 1940"
"13/12/2023",639,"SANTA FE","SAN LORENZO","BV. URQUIZA 1940"
"01/02/2024",799,"MENDOZA","MAIPU","OZAMIS 30"
"01/02/2024",799,"MENDOZA","MAIPU","OZAMIS 30"
"01/04/2024",899,"MENDOZA","MAIPU","OZAMIS 30"
"01/04/2024",899,"MENDOZA","MAIPU","OZAMIS 30"
"01/05/2024",935,"MENDOZA","MAIPU","OZAMIS 30"
"01/05/2024",935,"MENDOZA","MAIPU","OZAMIS 30"
"01/06/2024",973,"MENDOZA","MAIPU","OZAMIS 30"
"01/06/2024",973,"MENDOZA","MAIPU","OZAMIS 30"
"01/07/2024",999,"MENDOZA","MAIPU","OZAMIS 30"
"01/07/2024",999,"MENDOZA","MAIPU","OZAMIS 30"
"02/03/2024",859,"MENDOZA","MAIPU","OZAMIS 30"
"02/03/2024",859,"MENDOZA","MAIPU","OZAMIS 30"
"03/01/2024",755,"MENDOZA","MAIPU","OZAMIS 30"
"03/01/2024",755,"MENDOZA","MAIPU","OZAMIS 30"
"08/12/2023",430,"MENDOZA","MAIPU","OZAMIS 30"
"08/12/2023",430,"MENDOZA","MAIPU","OZAMIS 30"
"13/12/2023",599,"MENDOZA","MAIPU","OZAMIS 30"
"13/12/2023",599,"MENDOZA","MAIPU","OZAMIS 30"
"01/04/2024",899,"MENDOZA","MAIPU","Rivadavia 400"
"01/04/2024",899,"MENDOZA","MAIPU","Rivadavia 400"
"01/07/2024",999,"MENDOZA","MAIPU","Rivadavia 400"
"01/07/2024",999,"MENDOZA","MAIPU","Rivadavia 400"
"03/05/2024",935,"MENDOZA","MAIPU","Rivadavia 400"
"03/05/2024",935,"MENDOZA","MAIPU","Rivadavia 400"
"04/01/2024",755,"MENDOZA","MAIPU","Rivadavia 400"
"04/01/2024",755,"MENDOZA","MAIPU","Rivadavia 400"
"06/03/2024",859,"MENDOZA","MAIPU","Rivadavia 400"
"06/03/2024",859,"MENDOZA","MAIPU","Rivadavia 400"
"06/12/2023",350,"MENDOZA","MAIPU","Rivadavia 400"
"06/12/2023",350,"MENDOZA","MAIPU","Rivadavia 400"
"10/06/2024",973,"MENDOZA","MAIPU","Rivadavia 400"
"10/06/2024",973,"MENDOZA","MAIPU","Rivadavia 400"
"12/12/2023",430,"MENDOZA","MAIPU","Rivadavia 400"
"12/12/2023",430,"MENDOZA","MAIPU","Rivadavia 400"
"01/02/2024",858,"SANTA FE","FIRMAT","BV. COLÒN 408"
"01/02/2024",858,"SANTA FE","FIRMAT","BV. COLÒN 408"
"01/04/2024",966,"SANTA FE","FIRMAT","BV. COLÒN 408"
"01/04/2024",966,"SANTA FE","FIRMAT","BV. COLÒN 408"
"01/05/2024",1005,"SANTA FE","FIRMAT","BV. COLÒN 408"
"01/05/2024",1005,"SANTA FE","FIRMAT","BV. COLÒN 408"
"01/06/2024",1046,"SANTA FE","FIRMAT","BV. COLÒN 408"
"01/06/2024",1046,"SANTA FE","FIRMAT","BV. COLÒN 408"
"01/07/2024",1077,"SANTA FE","FIRMAT","BV. COLÒN 408"
"01/07/2024",1077,"SANTA FE","FIRMAT","BV. COLÒN 408"
"02/03/2024",923,"SANTA FE","FIRMAT","BV. COLÒN 408"
"02/03/2024",923,"SANTA FE","FIRMAT","BV. COLÒN 408"
"03/01/2024",806,"SANTA FE","FIRMAT","BV. COLÒN 408"
"03/01/2024",806,"SANTA FE","FIRMAT","BV. COLÒN 408"
"08/12/2023",462,"SANTA FE","FIRMAT","BV. COLÒN 408"
"08/12/2023",462,"SANTA FE","FIRMAT","BV. COLÒN 408"
"13/12/2023",639,"SANTA FE","FIRMAT","BV. COLÒN 408"
"13/12/2023",639,"SANTA FE","FIRMAT","BV. COLÒN 408"
"01/02/2024",858,"SANTA FE","CERES","Av. Casares y Alte Brown 100"
"01/02/2024",858,"SANTA FE","CERES","Av. Casares y Alte Brown 100"
"01/04/2024",966,"SANTA FE","CERES","Av. Casares y Alte Brown 100"
"01/04/2024",966,"SANTA FE","CERES","Av. Casares y Alte Brown 100"
"01/05/2024",1005,"SANTA FE","CERES","Av. Casares y Alte Brown 100"
"01/05/2024",1005,"SANTA FE","CERES","Av. Casares y Alte Brown 100"
"01/06/2024",1046,"SANTA FE","CERES","Av. Casares y Alte Brown 100"
"01/06/2024",1046,"SANTA FE","CERES","Av. Casares y Alte Brown 100"
"01/07/2024",1077,"SANTA FE","CERES","Av. Casares y Alte Brown 100"
"01/07/2024",1077,"SANTA FE","CERES","Av. Casares y Alte Brown 100"
"02/03/2024",923,"SANTA FE","CERES","Av. Casares y Alte Brown 100"
"02/03/2024",923,"SANTA FE","CERES","Av. Casares y Alte Brown 100"
"03/01/2024",806,"SANTA FE","CERES","Av. Casares y Alte Brown 100"
"03/01/2024",806,"SANTA FE","CERES","Av. Casares y Alte Brown 100"
"08/12/2023",470,"SANTA FE","CERES","Av. Casares y Alte Brown 100"
"08/12/2023",470,"SANTA FE","CERES","Av. Casares y Alte Brown 100"
"13/12/2023",639,"SANTA FE","CERES","Av. Casares y Alte Brown 100"
"13/12/2023",639,"SANTA FE","CERES","Av. Casares y Alte Brown 100"
"01/02/2024",829,"SANTIAGO DEL ESTERO","SELVA","RUTA 34 KM 406"
"01/02/2024",829,"SANTIAGO DEL ESTERO","SELVA","RUTA 34 KM 406"
"01/04/2024",934,"SANTIAGO DEL ESTERO","SELVA","RUTA 34 KM 406"
"01/04/2024",934,"SANTIAGO DEL ESTERO","SELVA","RUTA 34 KM 406"
"01/05/2024",971,"SANTIAGO DEL ESTERO","SELVA","RUTA 34 KM 406"
"01/05/2024",971,"SANTIAGO DEL ESTERO","SELVA","RUTA 34 KM 406"
"01/06/2024",1010,"SANTIAGO DEL ESTERO","SELVA","RUTA 34 KM 406"
"01/06/2024",1010,"SANTIAGO DEL ESTERO","SELVA","RUTA 34 KM 406"
"01/07/2024",1040,"SANTIAGO DEL ESTERO","SELVA","RUTA 34 KM 406"
"01/07/2024",1040,"SANTIAGO DEL ESTERO","SELVA","RUTA 34 KM 406"
"02/03/2024",892,"SANTIAGO DEL ESTERO","SELVA","RUTA 34 KM 406"
"02/03/2024",892,"SANTIAGO DEL ESTERO","SELVA","RUTA 34 KM 406"
"03/01/2024",779,"SANTIAGO DEL ESTERO","SELVA","RUTA 34 KM 406"
"03/01/2024",779,"SANTIAGO DEL ESTERO","SELVA","RUTA 34 KM 406"
"08/12/2023",448,"SANTIAGO DEL ESTERO","SELVA","RUTA 34 KM 406"
"08/12/2023",448,"SANTIAGO DEL ESTERO","SELVA","RUTA 34 KM 406"
"13/12/2023",618,"SANTIAGO DEL ESTERO","SELVA","RUTA 34 KM 406"
"13/12/2023",618,"SANTIAGO DEL ESTERO","SELVA","RUTA 34 KM 406"
"01/02/2024",653,"CHUBUT","TECKA","SOLDADO AUSTIN Y GUEMES"
"01/02/2024",653,"CHUBUT","TECKA","SOLDADO AUSTIN Y GUEMES"
"01/04/2024",735,"CHUBUT","TECKA","SOLDADO AUSTIN Y GUEMES"
"01/04/2024",735,"CHUBUT","TECKA","SOLDADO AUSTIN Y GUEMES"
"01/05/2024",764,"CHUBUT","TECKA","SOLDADO AUSTIN Y GUEMES"
"01/05/2024",764,"CHUBUT","TECKA","SOLDADO AUSTIN Y GUEMES"
"01/06/2024",795,"CHUBUT","TECKA","SOLDADO AUSTIN Y GUEMES"
"01/06/2024",795,"CHUBUT","TECKA","SOLDADO AUSTIN Y GUEMES"
